year,month,state,stateName,MAI_composite,engagement,participation,infrastructure
2020,apr,1,Alabama,93.81999999999999,98.51000000000001,97.09,92.74
2020,apr,2,Alaska,103.08,97.94,100.44,106.92
2020,apr,4,Arizona,100.73,95.61,103.39,100.59
2020,apr,5,Arkansas,94.90000000000001,100.18,97.75,92.79000000000001
2020,apr,6,California,102.62,99.28,102.9,102.08
2020,apr,8,Colorado,105.35,101.45,101.66,107.19
2020,apr,9,Connecticut,98.55,95.77,97.90000000000001,102.88
2020,apr,10,Delaware,105.26,103.95,104.61,101.62
2020,apr,11,District of Columbia,108.34,99.92,105.13,109.91
2020,apr,12,Florida,101.3,96.34,103.86,100.57
2020,apr,13,Georgia,99.95,98.24,101.29,99.66
2020,apr,15,Hawaii,99.7,93.99,101.92,101.58
2020,apr,16,Idaho,101.11,99.22,101.18,101.29
2020,apr,17,Illinois,105.67,111.68,101.55,100.33
2020,apr,18,Indiana,97.69,100.71,98.75,96.53
2020,apr,19,Iowa,99.28,103.05,98.3,98.40000000000001
2020,apr,20,Kansas,100.28,101.47,98.98,100.66
2020,apr,21,Kentucky,95.36,98.88,98.24,94.03
2020,apr,22,Louisiana,95.22,100.9,98.44,92.03
2020,apr,23,Maine,98.24,100.34,96.25,100.87
2020,apr,24,Maryland,104.14,100.8,101.85,105.14
2020,apr,25,Massachusetts,99.5,98.20999999999999,96.52,104.57
2020,apr,26,Michigan,99.92,101.33,99.90000000000001,98.97
2020,apr,27,Minnesota,104.64,106.99,100.34,103.29
2020,apr,28,Mississippi,91.7,97.70999999999999,96.87000000000001,89.51000000000001
2020,apr,29,Missouri,99.39,101.22,99.66,98.34
2020,apr,30,Montana,101.18,101.48,100.32,100.78
2020,apr,31,Nebraska,100.61,101.93,99.14,100.78
2020,apr,32,Nevada,101.2,95.67,104.56,100.05
2020,apr,33,New Hampshire,99.8,97.31,97.01000000000001,105.2
2020,apr,34,New Jersey,98.84,96.97,97.53,102.99
2020,apr,35,New Mexico,95.69,100.82,98.53,92.87000000000001
2020,apr,36,New York,100.01,97.22,101.74,100
2020,apr,37,North Carolina,99.3,98.29000000000001,101.05,98.66
2020,apr,38,North Dakota,100.26,103.41,97.55,100.92
2020,apr,39,Ohio,98.53,100.39,99.18000000000001,97.87000000000001
2020,apr,40,Oklahoma,97.67,99.06999999999999,99.54000000000001,96.76000000000001
2020,apr,41,Oregon,103.24,99.61,102.14,103.95
2020,apr,42,Pennsylvania,99.09999999999999,101.59,99.78,97.34999999999999
2020,apr,44,Rhode Island,96.58,97.70999999999999,96.84,98.93000000000001
2020,apr,45,South Carolina,98.2,99.62000000000001,100.22,96.55
2020,apr,46,South Dakota,102.81,107.27,100.3,99.63
2020,apr,47,Tennessee,96.67,98.09999999999999,100.06,94.94
2020,apr,48,Texas,99.12000000000001,97.17,101.11,99.06999999999999
2020,apr,49,Utah,104.69,96.5,103.52,107.37
2020,apr,50,Vermont,99.74,101.69,96.97,101.88
2020,apr,51,Virginia,102.8,100.09,101.04,104.06
2020,apr,53,Washington,104,100.05,101.91,105.34
2020,apr,54,West Virginia,92.98,99.87000000000001,96.52,90.8
2020,apr,55,Wisconsin,99.63,102.04,99.03,98.95
2020,apr,56,Wyoming,101.65,102.43,99.62000000000001,101.82
2020,may,1,Alabama,95.54000000000001,101.1,98.24,92.74
2020,may,2,Alaska,104.68,100.73,101.28,106.92
2020,may,4,Arizona,101.9,98.44,103.51,100.59
2020,may,5,Arkansas,95.81999999999999,102.68,97.66,92.79000000000001
2020,may,6,California,104.37,102.54,103.68,102.08
2020,may,8,Colorado,107.38,104.25,103.18,107.19
2020,may,9,Connecticut,100.34,100.06,98.11,102.88
2020,may,10,Delaware,106.79,110.74,102.86,101.62
2020,may,11,District of Columbia,109,101.33,105.32,109.91
2020,may,12,Florida,102.74,99.47,104.23,100.57
2020,may,13,Georgia,101.6,101.26,102.06,99.66
2020,may,15,Hawaii,101.05,97.38,101.99,101.58
2020,may,16,Idaho,102.28,101.98,101.34,101.29
2020,may,17,Illinois,107.28,114.16,102.59,100.33
2020,may,18,Indiana,98.55,103.16,98.59999999999999,96.53
2020,may,19,Iowa,99.99,105.03,98.2,98.40000000000001
2020,may,20,Kansas,101.85,103.9,99.99,100.66
2020,may,21,Kentucky,96.06999999999999,99.88,98.77,94.03
2020,may,22,Louisiana,95.75,100.57,99.49,92.03
2020,may,23,Maine,99.26000000000001,103.03,96.22,100.87
2020,may,24,Maryland,105.74,103.53,102.71,105.14
2020,may,25,Massachusetts,100.69,100.86,96.77,104.57
2020,may,26,Michigan,101.57,104.64,100.49,98.97
2020,may,27,Minnesota,103.3,102.9,100.75,103.29
2020,may,28,Mississippi,93.25,100.55,97.58,89.51000000000001
2020,may,29,Missouri,100.64,103.72,100.1,98.34
2020,may,30,Montana,102.2,104.18,100.28,100.78
2020,may,31,Nebraska,101.94,104.53,99.65000000000001,100.78
2020,may,32,Nevada,102.45,98.67,104.69,100.05
2020,may,33,New Hampshire,100.82,100.12,96.90000000000001,105.2
2020,may,34,New Jersey,100.5,99.73,98.48,102.99
2020,may,35,New Mexico,97.02,103.14,99.22,92.87000000000001
2020,may,36,New York,101.45,99.8,102.45,100
2020,may,37,North Carolina,100.49,101.14,101.18,98.66
2020,may,38,North Dakota,102.17,106.35,98.77,100.92
2020,may,39,Ohio,99.69,102.78,99.55,97.87000000000001
2020,may,40,Oklahoma,98.93000000000001,101.8,99.87000000000001,96.76000000000001
2020,may,41,Oregon,104.54,102.31,102.55,103.95
2020,may,42,Pennsylvania,100.64,104.11,100.68,97.34999999999999
2020,may,44,Rhode Island,98.3,100.76,97.7,98.93000000000001
2020,may,45,South Carolina,99.29000000000001,101.98,100.51,96.55
2020,may,46,South Dakota,103.79,109.77,100.33,99.63
2020,may,47,Tennessee,97.81999999999999,100.68,100.3,94.94
2020,may,48,Texas,100.59,100.03,101.69,99.06999999999999
2020,may,49,Utah,105.92,99.7,103.52,107.37
2020,may,50,Vermont,100.74,103.82,97.26000000000001,101.88
2020,may,51,Virginia,104.06,102.94,101.3,104.06
2020,may,53,Washington,105.27,102.49,102.44,105.34
2020,may,54,West Virginia,94.22,102.37,96.95,90.8
2020,may,55,Wisconsin,100.78,104.51,99.33,98.95
2020,may,56,Wyoming,102.63,104.22,100.08,101.82
2020,jun,1,Alabama,95.73,99.67,99.41,92.74
2020,jun,2,Alaska,104,99.06999999999999,101.22,106.92
2020,jun,4,Arizona,101.47,97.08,103.66,100.59
2020,jun,5,Arkansas,95.81999999999999,101.43,98.44,92.79000000000001
2020,jun,6,California,103.56,100.11,103.9,102.08
2020,jun,8,Colorado,106.92,102.81,103.35,107.19
2020,jun,9,Connecticut,99.77,97.98,98.49,102.88
2020,jun,10,Delaware,106.42,107.83,104.07,101.62
2020,jun,11,District of Columbia,108.62,99.84999999999999,105.63,109.91
2020,jun,12,Florida,102.32,97.84999999999999,104.56,100.57
2020,jun,13,Georgia,101.35,99.91,102.49,99.66
2020,jun,15,Hawaii,100.57,95.93000000000001,102.11,101.58
2020,jun,16,Idaho,101.95,100.44,101.77,101.29
2020,jun,17,Illinois,106.48,111.34,103.07,100.33
2020,jun,18,Indiana,98.59999999999999,101.91,99.45999999999999,96.53
2020,jun,19,Iowa,99.95999999999999,104.11,98.73,98.40000000000001
2020,jun,20,Kansas,101.5,102.89,100.07,100.66
2020,jun,21,Kentucky,95.92,99.04000000000001,99.04000000000001,94.03
2020,jun,22,Louisiana,95.77,99.55,100.14,92.03
2020,jun,23,Maine,98.03,100.92,95.56,100.87
2020,jun,24,Maryland,105.59,102.01,103.41,105.14
2020,jun,25,Massachusetts,99.93000000000001,99.59,96.34999999999999,104.57
2020,jun,26,Michigan,101,102.4,100.97,98.97
2020,jun,27,Minnesota,102.63,101.14,100.75,103.29
2020,jun,28,Mississippi,93.41,99.45999999999999,98.52,89.51000000000001
2020,jun,29,Missouri,99.95999999999999,101.74,100.25,98.34
2020,jun,30,Montana,101.77,102.79,100.45,100.78
2020,jun,31,Nebraska,101.36,103.23,99.54000000000001,100.78
2020,jun,32,Nevada,102,97.09999999999999,104.96,100.05
2020,jun,33,New Hampshire,100.14,98.66,96.72,105.2
2020,jun,34,New Jersey,100.29,98.48,98.92,102.99
2020,jun,35,New Mexico,96.75,101.86,99.58,92.87000000000001
2020,jun,36,New York,101.4,98.93000000000001,102.9,100
2020,jun,37,North Carolina,100.42,99.8,101.9,98.66
2020,jun,38,North Dakota,101.8,104.64,99.24,100.92
2020,jun,39,Ohio,99.02,100.57,99.86,97.87000000000001
2020,jun,40,Oklahoma,98.5,100.27,100.13,96.76000000000001
2020,jun,41,Oregon,103.92,100.6,102.62,103.95
2020,jun,42,Pennsylvania,100.25,102.61,100.99,97.34999999999999
2020,jun,44,Rhode Island,97.31,98.78,97.34999999999999,98.93000000000001
2020,jun,45,South Carolina,99.11,100.69,101.01,96.55
2020,jun,46,South Dakota,103.16,108.57,100.05,99.63
2020,jun,47,Tennessee,97.59999999999999,99.27,100.83,94.94
2020,jun,48,Texas,100.21,98.5,102.03,99.06999999999999
2020,jun,49,Utah,105.67,98.62000000000001,103.78,107.37
2020,jun,50,Vermont,100.8,103.01,97.86,101.88
2020,jun,51,Virginia,103.34,100.27,101.81,104.06
2020,jun,53,Washington,104.82,101.34,102.43,105.34
2020,jun,54,West Virginia,93.93000000000001,100.72,97.51000000000001,90.8
2020,jun,55,Wisconsin,100.38,103.25,99.47,98.95
2020,jun,56,Wyoming,102.34,102.82,100.48,101.82
2020,jul,1,Alabama,96.34999999999999,100.53,99.88,92.74
2020,jul,2,Alaska,104.62,100.03,101.61,106.92
2020,jul,4,Arizona,102.2,98.09999999999999,104.2,100.59
2020,jul,5,Arkansas,96.25,102.04,98.74,92.79000000000001
2020,jul,6,California,104.36,101.8,104.13,102.08
2020,jul,8,Colorado,107.19,103.45,103.36,107.19
2020,jul,9,Connecticut,99.79000000000001,97.34,98.91,102.88
2020,jul,10,Delaware,113.2,124.41,104.65,101.62
2020,jul,11,District of Columbia,109.22,100.61,106.11,109.91
2020,jul,12,Florida,102.78,98.8,104.72,100.57
2020,jul,13,Georgia,101.91,100.72,102.9,99.66
2020,jul,15,Hawaii,101.27,97.16,102.47,101.58
2020,jul,16,Idaho,102.28,101.23,101.81,101.29
2020,jul,17,Illinois,107.74,113.97,103.46,100.33
2020,jul,18,Indiana,99.2,103.17,99.64,96.53
2020,jul,19,Iowa,100.47,104.65,99.20999999999999,98.40000000000001
2020,jul,20,Kansas,101.8,103.51,100.15,100.66
2020,jul,21,Kentucky,96.45,99.45999999999999,99.64,94.03
2020,jul,22,Louisiana,96.19,100.25,100.38,92.03
2020,jul,23,Maine,98.81999999999999,101.15,96.68000000000001,100.87
2020,jul,24,Maryland,106.83,104.81,103.67,105.14
2020,jul,25,Massachusetts,100.83,100.65,97.12000000000001,104.57
2020,jul,26,Michigan,101.47,103.36,101.13,98.97
2020,jul,27,Minnesota,103.05,101.96,100.92,103.29
2020,jul,28,Mississippi,94.12000000000001,100.17,99.23,89.51000000000001
2020,jul,29,Missouri,100.52,102.48,100.67,98.34
2020,jul,30,Montana,102.43,103.79,100.89,100.78
2020,jul,31,Nebraska,102.26,104.02,100.48,100.78
2020,jul,32,Nevada,102.99,98.69,105.55,100.05
2020,jul,33,New Hampshire,100.68,99.70999999999999,96.93000000000001,105.2
2020,jul,34,New Jersey,100.83,99.41,99.20999999999999,102.99
2020,jul,35,New Mexico,97.18000000000001,102.63,99.79000000000001,92.87000000000001
2020,jul,36,New York,101.98,100.18,103.06,100
2020,jul,37,North Carolina,100.77,100.61,101.96,98.66
2020,jul,38,North Dakota,101.94,105.03,99.23,100.92
2020,jul,39,Ohio,99.56,101.18,100.34,97.87000000000001
2020,jul,40,Oklahoma,99.06,100.91,100.63,96.76000000000001
2020,jul,41,Oregon,104.37,101.48,102.79,103.95
2020,jul,42,Pennsylvania,100.99,104.36,101.08,97.34999999999999
2020,jul,44,Rhode Island,97.91,99.86,97.63,98.93000000000001
2020,jul,45,South Carolina,99.37000000000001,100.93,101.28,96.55
2020,jul,46,South Dakota,101.87,104.5,100.52,99.63
2020,jul,47,Tennessee,98.17,100.23,101.14,94.94
2020,jul,48,Texas,100.87,99.45,102.51,99.06999999999999
2020,jul,49,Utah,106.29,99.54000000000001,104.2,107.37
2020,jul,50,Vermont,101,103.5,97.87000000000001,101.88
2020,jul,51,Virginia,103.9,101.44,101.97,104.06
2020,jul,53,Washington,104.98,102.19,102.16,105.34
2020,jul,54,West Virginia,94.2,101.08,97.70999999999999,90.8
2020,jul,55,Wisconsin,100.78,103.98,99.66,98.95
2020,jul,56,Wyoming,102.76,103.62,100.65,101.82
2020,aug,1,Alabama,96.20999999999999,100.73,99.53,92.74
2020,aug,2,Alaska,104.35,100.2,101.07,106.92
2020,aug,4,Arizona,102.29,98.37000000000001,104.17,100.59
2020,aug,5,Arkansas,96.14,102.17,98.48,92.79000000000001
2020,aug,6,California,104.07,101.11,104.09,102.08
2020,aug,8,Colorado,106.48,101.28,103.58,107.19
2020,aug,9,Connecticut,99.89,97.59999999999999,98.92,102.88
2020,aug,10,Delaware,113.31,123.59,105.33,101.62
2020,aug,11,District of Columbia,108.47,99.45,105.64,109.91
2020,aug,12,Florida,102.82,98.86,104.73,100.57
2020,aug,13,Georgia,102.08,100.87,103.07,99.66
2020,aug,15,Hawaii,101.41,97.84999999999999,102.27,101.58
2020,aug,16,Idaho,102.27,101.02,101.92,101.29
2020,aug,17,Illinois,106.71,111.78,103.16,100.33
2020,aug,18,Indiana,99.37000000000001,103.37,99.79000000000001,96.53
2020,aug,19,Iowa,100.21,104.72,98.76000000000001,98.40000000000001
2020,aug,20,Kansas,101.71,103.4,100.09,100.66
2020,aug,21,Kentucky,96.54000000000001,99.51000000000001,99.75,94.03
2020,aug,22,Louisiana,96.78,100.51,101.18,92.03
2020,aug,23,Maine,98.77,101.23,96.55,100.87
2020,aug,24,Maryland,106.32,103.17,103.86,105.14
2020,aug,25,Massachusetts,100.71,100.81,96.84,104.57
2020,aug,26,Michigan,101.58,103.59,101.15,98.97
2020,aug,27,Minnesota,102.84,101.82,100.67,103.29
2020,aug,28,Mississippi,94.37000000000001,100.62,99.33,89.51000000000001
2020,aug,29,Missouri,100.6,102.48,100.81,98.34
2020,aug,30,Montana,102.18,103.61,100.6,100.78
2020,aug,31,Nebraska,101.99,103.95,100.09,100.78
2020,aug,32,Nevada,102.76,98.31999999999999,105.42,100.05
2020,aug,33,New Hampshire,100.21,99.48,96.34,105.2
2020,aug,34,New Jersey,100.74,99.51000000000001,99,102.99
2020,aug,35,New Mexico,97.08,101.89,100.1,92.87000000000001
2020,aug,36,New York,102.13,100.4,103.16,100
2020,aug,37,North Carolina,100.87,100.9,101.94,98.66
2020,aug,38,North Dakota,101.76,105.1,98.90000000000001,100.92
2020,aug,39,Ohio,99.72,101.49,100.4,97.87000000000001
2020,aug,40,Oklahoma,99.15000000000001,101.14,100.64,96.76000000000001
2020,aug,41,Oregon,104.22,101.15,102.75,103.95
2020,aug,42,Pennsylvania,100.58,103.38,101.04,97.34999999999999
2020,aug,44,Rhode Island,98.06,99.55,98.06999999999999,98.93000000000001
2020,aug,45,South Carolina,99.59,100.96,101.62,96.55
2020,aug,46,South Dakota,102.2,105.26,100.57,99.63
2020,aug,47,Tennessee,98.29000000000001,100.32,101.28,94.94
2020,aug,48,Texas,100.76,99.16,102.51,99.06999999999999
2020,aug,49,Utah,106.09,99.3,104.03,107.37
2020,aug,50,Vermont,101.26,103.52,98.26000000000001,101.88
2020,aug,51,Virginia,103.82,100.87,102.2,104.06
2020,aug,53,Washington,105.03,101.49,102.68,105.34
2020,aug,54,West Virginia,94.20999999999999,101.9,97.22,90.8
2020,aug,55,Wisconsin,100.57,103.93,99.34999999999999,98.95
2020,aug,56,Wyoming,102.81,103.82,100.61,101.82
2020,sep,1,Alabama,94.70999999999999,95.62000000000001,100.29,92.74
2020,sep,2,Alaska,102.54,95.05,101.37,106.92
2020,sep,4,Arizona,100.66,94.14,104.19,100.59
2020,sep,5,Arkansas,95.11,95.84,100.75,92.79000000000001
2020,sep,6,California,102.33,96.37000000000001,104.24,102.08
2020,sep,8,Colorado,105.18,96.90000000000001,104.22,107.19
2020,sep,9,Connecticut,98.20999999999999,94.3,98.27,102.88
2020,sep,10,Delaware,110.47,115.97,105.52,101.62
2020,sep,11,District of Columbia,107.38,97.34,105.19,109.91
2020,sep,12,Florida,100.86,93.94,104.66,100.57
2020,sep,13,Georgia,100.06,95.42,103.22,99.66
2020,sep,15,Hawaii,99.8,93.61,102.32,101.58
2020,sep,16,Idaho,101.03,96.20999999999999,102.92,101.29
2020,sep,17,Illinois,102.85,100.62,103.89,100.33
2020,sep,18,Indiana,97.86,98.28,100.52,96.53
2020,sep,19,Iowa,99.45,100.07,100.42,98.40000000000001
2020,sep,20,Kansas,100.63,98.59,101.33,100.66
2020,sep,21,Kentucky,95.09,94.92,100.26,94.03
2020,sep,22,Louisiana,94.89,94.99,101.55,92.03
2020,sep,23,Maine,96.95,93.72,98.29000000000001,100.87
2020,sep,24,Maryland,104.2,97.94,103.72,105.14
2020,sep,25,Massachusetts,99.12000000000001,96.66,96.86,104.57
2020,sep,26,Michigan,99.98,98.45,101.79,98.97
2020,sep,27,Minnesota,101.89,97.25,101.99,103.29
2020,sep,28,Mississippi,92.45999999999999,94.53,100.06,89.51000000000001
2020,sep,29,Missouri,99.15000000000001,97.27,101.72,98.34
2020,sep,30,Montana,101.52,96.68000000000001,103.83,100.78
2020,sep,31,Nebraska,100.94,99.11,101.4,100.78
2020,sep,32,Nevada,101.7,95.8,105.27,100.05
2020,sep,33,New Hampshire,98.92,95.01000000000001,97.03,105.2
2020,sep,34,New Jersey,99.09,95.15000000000001,99.06,102.99
2020,sep,35,New Mexico,95.34999999999999,96.22,100.83,92.87000000000001
2020,sep,36,New York,100.54,96.16,103.23,100
2020,sep,37,North Carolina,99.02,95.42,102.37,98.66
2020,sep,38,North Dakota,101.43,99.29000000000001,101.96,100.92
2020,sep,39,Ohio,98.18000000000001,96.91,100.77,97.87000000000001
2020,sep,40,Oklahoma,97.76000000000001,95.74,101.76,96.76000000000001
2020,sep,41,Oregon,103.05,97.11,103.37,103.95
2020,sep,42,Pennsylvania,98.88,97.97,101.67,97.34999999999999
2020,sep,44,Rhode Island,96.26000000000001,95.08,97.95999999999999,98.93000000000001
2020,sep,45,South Carolina,97.40000000000001,95.11,101.74,96.55
2020,sep,46,South Dakota,101.6,101.31,102.06,99.63
2020,sep,47,Tennessee,96.67,95.15000000000001,101.89,94.94
2020,sep,48,Texas,98.95999999999999,94.04000000000001,102.8,99.06999999999999
2020,sep,49,Utah,105.07,96.39,104.21,107.37
2020,sep,50,Vermont,100.55,98.09999999999999,100.49,101.88
2020,sep,51,Virginia,102.27,96.05,102.7,104.06
2020,sep,53,Washington,103.89,97.41,103.37,105.34
2020,sep,54,West Virginia,93.56999999999999,96.34,99.64,90.8
2020,sep,55,Wisconsin,99.19,98.20999999999999,100.69,98.95
2020,sep,56,Wyoming,101.43,97.95999999999999,102.02,101.82
2020,oct,1,Alabama,96.13,101.24,99.08,92.74
2020,oct,2,Alaska,104.67,100.41,101.46,106.92
2020,oct,4,Arizona,102.2,99.12000000000001,103.57,100.59
2020,oct,5,Arkansas,95.88,101.72,98.34999999999999,92.79000000000001
2020,oct,6,California,103.47,100.02,103.8,102.08
2020,oct,8,Colorado,106.72,101.53,103.8,107.19
2020,oct,9,Connecticut,100.1,98.63,98.61,102.88
2020,oct,10,Delaware,112.06,122.93,103.75,101.62
2020,oct,11,District of Columbia,109.21,100.87,105.95,109.91
2020,oct,12,Florida,102.3,98.51000000000001,104.13,100.57
2020,oct,13,Georgia,101.58,100.78,102.32,99.66
2020,oct,15,Hawaii,101.39,98,102.14,101.58
2020,oct,16,Idaho,102.17,101.14,101.69,101.29
2020,oct,17,Illinois,103.63,104.74,102.59,100.33
2020,oct,18,Indiana,98.97,103.32,99.18000000000001,96.53
2020,oct,19,Iowa,100.59,105.83,98.67,98.40000000000001
2020,oct,20,Kansas,101.66,103.84,99.73,100.66
2020,oct,21,Kentucky,96.49,100.27,99.19,94.03
2020,oct,22,Louisiana,95.93000000000001,100.95,99.54000000000001,92.03
2020,oct,23,Maine,98.01000000000001,99.86,96.19,100.87
2020,oct,24,Maryland,105.74,102.91,103.1,105.14
2020,oct,25,Massachusetts,99.48,100.87,94.83,104.57
2020,oct,26,Michigan,101.5,103.6,101.02,98.97
2020,oct,27,Minnesota,103.21,102.2,101.03,103.29
2020,oct,28,Mississippi,93.53,100.56,98.04000000000001,89.51000000000001
2020,oct,29,Missouri,100.43,102.52,100.52,98.34
2020,oct,30,Montana,102.32,102.08,101.78,100.78
2020,oct,31,Nebraska,101.96,104.24,99.87000000000001,100.78
2020,oct,32,Nevada,102.46,98.74,104.68,100.05
2020,oct,33,New Hampshire,100.65,100.61,96.34,105.2
2020,oct,34,New Jersey,100.62,99.91,98.56,102.99
2020,oct,35,New Mexico,96.74,101.94,99.52,92.87000000000001
2020,oct,36,New York,101.78,100.48,102.54,100
2020,oct,37,North Carolina,100.54,100.82,101.46,98.66
2020,oct,38,North Dakota,101.75,104.94,98.98,100.92
2020,oct,39,Ohio,99.70999999999999,102.31,99.88,97.87000000000001
2020,oct,40,Oklahoma,98.59999999999999,100.89,99.90000000000001,96.76000000000001
2020,oct,41,Oregon,104.25,101.58,102.53,103.95
2020,oct,42,Pennsylvania,100.18,103.14,100.55,97.34999999999999
2020,oct,44,Rhode Island,97.70999999999999,100.37,97,98.93000000000001
2020,oct,45,South Carolina,98.92,100.56,100.79,96.55
2020,oct,46,South Dakota,102.5,106.58,100.24,99.63
2020,oct,47,Tennessee,97.88,100.22,100.68,94.94
2020,oct,48,Texas,100.43,99.37000000000001,101.85,99.06999999999999
2020,oct,49,Utah,105.93,99.31,103.77,107.37
2020,oct,50,Vermont,100.02,103,96.62000000000001,101.88
2020,oct,51,Virginia,103.71,101.33,101.73,104.06
2020,oct,53,Washington,105.18,101.77,102.75,105.34
2020,oct,54,West Virginia,94.51000000000001,102.09,97.59,90.8
2020,oct,55,Wisconsin,100.66,103.71,99.63,98.95
2020,oct,56,Wyoming,102.65,103.4,100.61,101.82
2020,nov,1,Alabama,94.31999999999999,96.66,99.03,92.74
2020,nov,2,Alaska,102.56,96.06999999999999,100.77,106.92
2020,nov,4,Arizona,100.71,95.34999999999999,103.52,100.59
2020,nov,5,Arkansas,94.22,97.43000000000001,98.36,92.79000000000001
2020,nov,6,California,102.05,96.84999999999999,103.5,102.08
2020,nov,8,Colorado,105.33,97.86,103.85,107.19
2020,nov,9,Connecticut,99,94.66,99.31,102.88
2020,nov,10,Delaware,110.75,120.66,103.05,101.62
2020,nov,11,District of Columbia,108.17,99.04000000000001,105.41,109.91
2020,nov,12,Florida,100.74,94.72,103.98,100.57
2020,nov,13,Georgia,99.67,96.23,102.09,99.66
2020,nov,15,Hawaii,99.62000000000001,94.19,101.68,101.58
2020,nov,16,Idaho,100.61,97.18000000000001,101.65,101.29
2020,nov,17,Illinois,102.06,101.22,102.26,100.33
2020,nov,18,Indiana,97.3,99.23,99.04000000000001,96.53
2020,nov,19,Iowa,99.26000000000001,102.19,98.81,98.40000000000001
2020,nov,20,Kansas,100.06,100.03,99.53,100.66
2020,nov,21,Kentucky,94.7,97.47,98.06999999999999,94.03
2020,nov,22,Louisiana,94.17,96.27,99.62000000000001,92.03
2020,nov,23,Maine,96.19,95.63,95.90000000000001,100.87
2020,nov,24,Maryland,103.99,98.68000000000001,102.91,105.14
2020,nov,25,Massachusetts,98.84,97.37000000000001,95.98,104.57
2020,nov,26,Michigan,99.63,99.17,100.78,98.97
2020,nov,27,Minnesota,101.75,98.55,100.96,103.29
2020,nov,28,Mississippi,91.63,95.81,97.94,89.51000000000001
2020,nov,29,Missouri,98.78,98.73,100.22,98.34
2020,nov,30,Montana,100.98,98.37000000000001,101.93,100.78
2020,nov,31,Nebraska,100.63,100.68,99.94,100.78
2020,nov,32,Nevada,101.61,96.25,104.85,100.05
2020,nov,33,New Hampshire,99.54000000000001,96.78,96.93000000000001,105.2
2020,nov,34,New Jersey,98.88,95.78,98.33,102.99
2020,nov,35,New Mexico,94.93000000000001,97.45,99.40000000000001,92.87000000000001
2020,nov,36,New York,100.21,96.95999999999999,102.21,100
2020,nov,37,North Carolina,98.73,96.45999999999999,101.27,98.66
2020,nov,38,North Dakota,99.87000000000001,100.89,98.47,100.92
2020,nov,39,Ohio,97.97,97.98,99.77,97.87000000000001
2020,nov,40,Oklahoma,97.24,96.89,100.22,96.76000000000001
2020,nov,41,Oregon,102.81,97.84999999999999,102.54,103.95
2020,nov,42,Pennsylvania,98.54000000000001,99.05,100.46,97.34999999999999
2020,nov,44,Rhode Island,96.24,96.34,97.14,98.93000000000001
2020,nov,45,South Carolina,97.02,96.03,100.55,96.55
2020,nov,46,South Dakota,102.41,104.4,101.44,99.63
2020,nov,47,Tennessee,96.27,96.2,100.61,94.94
2020,nov,48,Texas,98.68000000000001,95.09999999999999,101.7,99.06999999999999
2020,nov,49,Utah,105.05,97.34,103.58,107.37
2020,nov,50,Vermont,100.03,100.24,98.33,101.88
2020,nov,51,Virginia,101.88,97.06999999999999,101.45,104.06
2020,nov,53,Washington,103.87,98.51000000000001,102.66,105.34
2020,nov,54,West Virginia,92.63,98.16,97.02,90.8
2020,nov,55,Wisconsin,98.98,99.64,99.47,98.95
2020,nov,56,Wyoming,102.06,101.7,100.73,101.82
2020,dec,1,Alabama,94.18000000000001,96.3,99.03,92.74
2020,dec,2,Alaska,102.4,95.17,101.06,106.92
2020,dec,4,Arizona,100.3,94.55,103.35,100.59
2020,dec,5,Arkansas,93.90000000000001,96.73,98.26000000000001,92.79000000000001
2020,dec,6,California,102.13,96.70999999999999,103.71,102.08
2020,dec,8,Colorado,105.17,97.34999999999999,103.92,107.19
2020,dec,9,Connecticut,97.99,93.77,98.25,102.88
2020,dec,10,Delaware,110.89,120.11,103.62,101.62
2020,dec,11,District of Columbia,108.19,98.67,105.67,109.91
2020,dec,12,Florida,101.1,95.91,103.81,100.57
2020,dec,13,Georgia,99.49,95.69,102.13,99.66
2020,dec,15,Hawaii,99.58,93.61,101.97,101.58
2020,dec,16,Idaho,100.18,96.45999999999999,101.41,101.29
2020,dec,17,Illinois,102.43,101.87,102.46,100.33
2020,dec,18,Indiana,97.08,98.54000000000001,99.12000000000001,96.53
2020,dec,19,Iowa,98.72,101.2,98.55,98.40000000000001
2020,dec,20,Kansas,99.90000000000001,99.39,99.66,100.66
2020,dec,21,Kentucky,95.05,97.17,98.81,94.03
2020,dec,22,Louisiana,93.84999999999999,95.73,99.44,92.03
2020,dec,23,Maine,96.15000000000001,94.87000000000001,96.29000000000001,100.87
2020,dec,24,Maryland,103.96,98.17,103.18,105.14
2020,dec,25,Massachusetts,99.2,96.3,97.22,104.57
2020,dec,26,Michigan,99.28,98.31,100.76,98.97
2020,dec,27,Minnesota,101.49,97.81999999999999,100.99,103.29
2020,dec,28,Mississippi,91.45999999999999,95.2,98.04000000000001,89.51000000000001
2020,dec,29,Missouri,98.64,98.42,100.19,98.34
2020,dec,30,Montana,100.82,97.70999999999999,102.08,100.78
2020,dec,31,Nebraska,100.59,100.76,99.81999999999999,100.78
2020,dec,32,Nevada,101.11,94.81999999999999,104.94,100.05
2020,dec,33,New Hampshire,99.25,96.36,96.72,105.2
2020,dec,34,New Jersey,98.86,95.48,98.49,102.99
2020,dec,35,New Mexico,94.73,96.84,99.45,92.87000000000001
2020,dec,36,New York,100.11,96.65000000000001,102.26,100
2020,dec,37,North Carolina,98.53,95.90000000000001,101.29,98.66
